case_order,case_id,case_group,source_case_id,expected_result_or_error,observed_result_or_error,candidate_key_access_count,download_lookup_count,authority_lookup_count,formal_call_count,oracle_call_count,dispatch_handler_call_count,first_twelve_handler_identity_preserved,case_passed
799,ADMIT013_EXACT128_STORAGE_NOT_EXACT_DATACLASS,admit013_exact128_negative,STORAGE_NOT_EXACT_DATACLASS,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""STORAGE_NOT_EXACT_DATACLASS"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""STORAGE_NOT_EXACT_DATACLASS"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
800,ADMIT013_EXACT128_MISSING_FIELD,admit013_exact128_negative,MISSING_FIELD,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""MISSING_FIELD"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""MISSING_FIELD"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
801,ADMIT013_EXACT128_EXTRA_FIELD,admit013_exact128_negative,EXTRA_FIELD,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""EXTRA_FIELD"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""EXTRA_FIELD"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
802,ADMIT013_EXACT128_FIELD_REORDER,admit013_exact128_negative,FIELD_REORDER,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""FIELD_REORDER"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""FIELD_REORDER"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
803,ADMIT013_EXACT128_PASSED_INT_ONE,admit013_exact128_negative,PASSED_INT_ONE,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""PASSED_INT_ONE"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""PASSED_INT_ONE"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
804,ADMIT013_EXACT128_BLOCKS_INT_ZERO,admit013_exact128_negative,BLOCKS_INT_ZERO,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""BLOCKS_INT_ZERO"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""BLOCKS_INT_ZERO"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
805,ADMIT013_EXACT128_CANONICAL_OUTER_LIST,admit013_exact128_negative,CANONICAL_OUTER_LIST,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""CANONICAL_OUTER_LIST"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""CANONICAL_OUTER_LIST"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
806,ADMIT013_EXACT128_MALFORMED_PAIR,admit013_exact128_negative,MALFORMED_PAIR,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""MALFORMED_PAIR"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""MALFORMED_PAIR"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
807,ADMIT013_EXACT128_PAIR_LIST,admit013_exact128_negative,PAIR_LIST,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""PAIR_LIST"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""PAIR_LIST"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
808,ADMIT013_EXACT128_PAIR_SUBCLASS,admit013_exact128_negative,PAIR_SUBCLASS,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""PAIR_SUBCLASS"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""PAIR_SUBCLASS"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
809,ADMIT013_EXACT128_TUPLE_SUBCLASS,admit013_exact128_negative,TUPLE_SUBCLASS,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""TUPLE_SUBCLASS"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""TUPLE_SUBCLASS"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
810,ADMIT013_EXACT128_WRONG_PAIR_NAME,admit013_exact128_negative,WRONG_PAIR_NAME,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""WRONG_PAIR_NAME"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""WRONG_PAIR_NAME"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
811,ADMIT013_EXACT128_WRONG_PAIR_ORDER,admit013_exact128_negative,WRONG_PAIR_ORDER,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""WRONG_PAIR_ORDER"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""WRONG_PAIR_ORDER"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
812,ADMIT013_EXACT128_DUPLICATE_PAIR,admit013_exact128_negative,DUPLICATE_PAIR,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""DUPLICATE_PAIR"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""DUPLICATE_PAIR"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
813,ADMIT013_EXACT128_EXTRA_PAIR,admit013_exact128_negative,EXTRA_PAIR,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""EXTRA_PAIR"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""EXTRA_PAIR"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
814,ADMIT013_EXACT128_CANONICAL_AUTHORITY_CONTAINS_MISSING_FIELD,admit013_exact128_negative,CANONICAL_AUTHORITY_CONTAINS_MISSING_FIELD,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""CANONICAL_AUTHORITY_CONTAINS_MISSING_FIELD"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""CANONICAL_AUTHORITY_CONTAINS_MISSING_FIELD"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
815,ADMIT013_EXACT128_VALIDATED_TUPLE_LIST,admit013_exact128_negative,VALIDATED_TUPLE_LIST,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""VALIDATED_TUPLE_LIST"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""VALIDATED_TUPLE_LIST"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
816,ADMIT013_EXACT128_CONSUMED_TUPLE_LIST,admit013_exact128_negative,CONSUMED_TUPLE_LIST,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""CONSUMED_TUPLE_LIST"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""CONSUMED_TUPLE_LIST"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
817,ADMIT013_EXACT128_VALIDATED_NAME_NOT_EXACT_STR,admit013_exact128_negative,VALIDATED_NAME_NOT_EXACT_STR,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""VALIDATED_NAME_NOT_EXACT_STR"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""VALIDATED_NAME_NOT_EXACT_STR"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
818,ADMIT013_EXACT128_CONSUMED_NAME_NOT_EXACT_STR,admit013_exact128_negative,CONSUMED_NAME_NOT_EXACT_STR,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""CONSUMED_NAME_NOT_EXACT_STR"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""CONSUMED_NAME_NOT_EXACT_STR"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
819,ADMIT013_EXACT128_DESIGN_SENTINEL_LEAK,admit013_exact128_negative,DESIGN_SENTINEL_LEAK,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""DESIGN_SENTINEL_LEAK"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""DESIGN_SENTINEL_LEAK"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
820,ADMIT013_EXACT128_EVALUATOR_IO_TRUE,admit013_exact128_negative,EVALUATOR_IO_TRUE,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""EVALUATOR_IO_TRUE"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""EVALUATOR_IO_TRUE"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
821,ADMIT013_EXACT128_OUTCOME_REASON_INVARIANT_CONFLICT,admit013_exact128_negative,OUTCOME_REASON_INVARIANT_CONFLICT,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""OUTCOME_REASON_INVARIANT_CONFLICT"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""OUTCOME_REASON_INVARIANT_CONFLICT"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
822,ADMIT013_EXACT128_ADMISSION_RULE_ID_DRIFT,admit013_exact128_negative,ADMISSION_RULE_ID_DRIFT,"{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""ADMISSION_RULE_ID_DRIFT"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}","{""dispatch_code"":""UNIFIED_ADMISSION_RULE_ADAPTER_NOT_READY"",""negative_source_attestation"":""ADMISSION_RULE_ID_DRIFT"",""reason"":""ADMIT_013_UNIFIED_ADAPTER_SOURCE_INVARIANT_INVALID""}",0,0,0,0,0,0,true,true
823,ADMIT013_EXACT44_batch_non_none,admit013_exact44_routing,batch_non_none,"{""authority_lookup_count"":0,""case_id"":""batch_non_none"",""dispatch_code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""download_lookup_count"":0,""formal_call_count"":0,""oracle_call_count"":0,""reason"":""ADMIT_013_BATCH_CONTEXT_MUST_BE_NONE""}","{""authority_lookup_count"":0,""case_id"":""batch_non_none"",""dispatch_code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""download_lookup_count"":0,""formal_call_count"":0,""oracle_call_count"":0,""reason"":""ADMIT_013_BATCH_CONTEXT_MUST_BE_NONE""}",0,0,0,0,0,0,true,true
824,ADMIT013_EXACT44_evaluation_non_mapping,admit013_exact44_routing,evaluation_non_mapping,"{""authority_lookup_count"":0,""case_id"":""evaluation_non_mapping"",""dispatch_code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""download_lookup_count"":0,""formal_call_count"":0,""oracle_call_count"":0,""reason"":""ADMIT_013_EVALUATION_CONTEXT_MAPPING_REQUIRED""}","{""authority_lookup_count"":0,""case_id"":""evaluation_non_mapping"",""dispatch_code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""download_lookup_count"":0,""formal_call_count"":0,""oracle_call_count"":0,""reason"":""ADMIT_013_EVALUATION_CONTEXT_MAPPING_REQUIRED""}",0,0,0,0,0,0,true,true
825,ADMIT013_EXACT44_download_non_mapping,admit013_exact44_routing,download_non_mapping,"{""authority_lookup_count"":0,""case_id"":""download_non_mapping"",""dispatch_code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""download_lookup_count"":0,""formal_call_count"":0,""oracle_call_count"":0,""reason"":""ADMIT_013_DOWNLOAD_RESULT_CONTEXT_MAPPING_REQUIRED""}","{""authority_lookup_count"":0,""case_id"":""download_non_mapping"",""dispatch_code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""download_lookup_count"":0,""formal_call_count"":0,""oracle_call_count"":0,""reason"":""ADMIT_013_DOWNLOAD_RESULT_CONTEXT_MAPPING_REQUIRED""}",0,0,0,0,0,0,true,true
826,ADMIT013_EXACT44_stage_non_none,admit013_exact44_routing,stage_non_none,"{""authority_lookup_count"":0,""case_id"":""stage_non_none"",""dispatch_code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""download_lookup_count"":0,""formal_call_count"":0,""oracle_call_count"":0,""reason"":""ADMIT_013_STAGE_AUTHORIZATION_CONTEXT_MUST_BE_NONE""}","{""authority_lookup_count"":0,""case_id"":""stage_non_none"",""dispatch_code"":""UNIFIED_ADMISSION_CONTEXT_ROUTING_INVALID"",""download_lookup_count"":0,""formal_call_count"":0,""oracle_call_count"":0,""reason"":""ADMIT_013_STAGE_AUTHORIZATION_CONTEXT_MUST_BE_NONE""}",0,0,0,0,0,0,true,true
827,ADMIT013_EXACT44_candidate_non_mapping,admit013_exact44_routing,candidate_non_mapping,"{""authority_lookup_count"":0,""case_id"":""candidate_non_mapping"",""dispatch_code"":"""",""download_lookup_count"":0,""formal_call_count"":0,""oracle_call_count"":0,""reason"":""ADMIT_013_CANDIDATE_RECORD_MAPPING_INVALID""}","{""authority_lookup_count"":0,""case_id"":""candidate_non_mapping"",""dispatch_code"":"""",""download_lookup_count"":0,""formal_call_count"":0,""oracle_call_count"":0,""reason"":""ADMIT_013_CANDIDATE_RECORD_MAPPING_INVALID""}",0,0,0,0,0,0,true,true
828,ADMIT013_EXACT44_candidate_empty,admit013_exact44_routing,candidate_empty,"{""authority_lookup_count"":3,""case_id"":""candidate_empty"",""dispatch_code"":"""",""download_lookup_count"":4,""formal_call_count"":1,""oracle_call_count"":1,""reason"":""""}","{""authority_lookup_count"":3,""case_id"":""candidate_empty"",""dispatch_code"":"""",""download_lookup_count"":4,""formal_call_count"":1,""oracle_call_count"":1,""reason"":""""}",0,4,3,1,1,0,true,true
829,ADMIT013_EXACT44_candidate_extra,admit013_exact44_routing,candidate_extra,"{""authority_lookup_count"":3,""case_id"":""candidate_extra"",""dispatch_code"":"""",""download_lookup_count"":4,""formal_call_count"":1,""oracle_call_count"":1,""reason"":""""}","{""authority_lookup_count"":3,""case_id"":""candidate_extra"",""dispatch_code"":"""",""download_lookup_count"":4,""formal_call_count"":1,""oracle_call_count"":1,""reason"":""""}",0,4,3,1,1,0,true,true
830,ADMIT013_EXACT44_required_1_missing,admit013_exact44_routing,required_1_missing,"{""authority_lookup_count"":0,""case_id"":""required_1_missing"",""dispatch_code"":"""",""download_lookup_count"":1,""formal_call_count"":1,""oracle_call_count"":1,""reason"":""""}","{""authority_lookup_count"":0,""case_id"":""required_1_missing"",""dispatch_code"":"""",""download_lookup_count"":1,""formal_call_count"":1,""oracle_call_count"":1,""reason"":""""}",0,1,0,1,1,0,true,true
