scaleup_rank,canonical_event_id,pdb_id,ligand_component_id,raw_structure_available,exact_cys_sg_event_recovered,explicit_covalent_evidence,distance_only_event_inference_used,full_coordinate_post_evidence_available,ccd_graph_complete,feature_compatible,structural_processing_success,post_geometry_source_evidence_available,representation_gap,feature_incompatible,current_global_status,priority_review_in_scope,review_unit_id,current_review_status,human_review_completed,human_review_authority_source,chemistry_disposition,chemistry_authority_source,task_relevance_disposition,task_relevance_authority_source,training_use_disposition,human_training_excluded,reactive_pair_raw_structural_evidence,reactive_pair_sample_authoritative,reactive_pair_training_target_available,role_partition_sample_authoritative,role_profile,canonical_mask_structural_labels_available,structurally_applicable_task_ids_json,post_geometry_sample_authoritative,post_geometry_training_target_available,pre_geometry_authoritative,pre_geometry_training_target_available,training_use_include,future_training_admission_candidate,formal_split_authoritative,formal_split,formal_training_admitted,current_runtime_model_usable,training_materialization_allowed_current_source,positive_authority_source,feature_semantics_status
913,COVAPIE_CYS_SG_EVENT_V1:4V3F:A:CYS:450-:SG:J:CHT:C4,4V3F,CHT,true,true,true,false,true,true,true,true,true,false,false,COMPLETED_HUMAN_POSITIVE,true,COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410,COMPLETED_HUMAN_POSITIVE,true,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/CHT_COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410/formal-human-decision-v1/cht_formal_human_decision_v1.json,POSITIVE,data/derived/covalent_small/covapie_cht_completed_decision_ingestion_and_task_label_availability_v1/covapie_cht_event_task_label_availability_v1.csv,RELEVANT,data/derived/covalent_small/covapie_cht_completed_decision_ingestion_and_task_label_availability_v1/covapie_cht_event_task_label_availability_v1.csv,EXCLUDE_FROM_TRAINING_ONLY,true,true,true,false,true,STRICT_LINKER_PRESENT_V1,true,"[0,1,2,3,4]",false,false,false,false,false,false,false,,false,false,false,data/derived/covalent_small/covapie_cht_completed_decision_ingestion_and_task_label_availability_v1/covapie_cht_event_task_label_availability_v1.csv,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
914,COVAPIE_CYS_SG_EVENT_V1:4V3F:B:CYS:450-:SG:P:CHT:C4,4V3F,CHT,true,true,true,false,true,true,true,true,true,false,false,COMPLETED_HUMAN_POSITIVE,true,COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410,COMPLETED_HUMAN_POSITIVE,true,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/CHT_COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410/formal-human-decision-v1/cht_formal_human_decision_v1.json,POSITIVE,data/derived/covalent_small/covapie_cht_completed_decision_ingestion_and_task_label_availability_v1/covapie_cht_event_task_label_availability_v1.csv,RELEVANT,data/derived/covalent_small/covapie_cht_completed_decision_ingestion_and_task_label_availability_v1/covapie_cht_event_task_label_availability_v1.csv,EXCLUDE_FROM_TRAINING_ONLY,true,true,true,false,true,STRICT_LINKER_PRESENT_V1,true,"[0,1,2,3,4]",false,false,false,false,false,false,false,,false,false,false,data/derived/covalent_small/covapie_cht_completed_decision_ingestion_and_task_label_availability_v1/covapie_cht_event_task_label_availability_v1.csv,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
915,COVAPIE_CYS_SG_EVENT_V1:4V3F:D:CYS:450-:SG:Z:CHT:C4,4V3F,CHT,true,true,true,false,true,true,true,true,true,false,false,COMPLETED_HUMAN_POSITIVE,true,COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410,COMPLETED_HUMAN_POSITIVE,true,covapie-state/manual-review-aids/cumulative1000-high-yield-calibration-v1/CHT_COVAPIE_BULK_REVIEW_UNIT_BCA0E7B8C2B33410/formal-human-decision-v1/cht_formal_human_decision_v1.json,POSITIVE,data/derived/covalent_small/covapie_cht_completed_decision_ingestion_and_task_label_availability_v1/covapie_cht_event_task_label_availability_v1.csv,RELEVANT,data/derived/covalent_small/covapie_cht_completed_decision_ingestion_and_task_label_availability_v1/covapie_cht_event_task_label_availability_v1.csv,EXCLUDE_FROM_TRAINING_ONLY,true,true,true,false,true,STRICT_LINKER_PRESENT_V1,true,"[0,1,2,3,4]",false,false,false,false,false,false,false,,false,false,false,data/derived/covalent_small/covapie_cht_completed_decision_ingestion_and_task_label_availability_v1/covapie_cht_event_task_label_availability_v1.csv,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
916,COVAPIE_CYS_SG_EVENT_V1:4WD5:A:CYS:797-:SG:C:3LH:CAR,4WD5,3LH,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
917,COVAPIE_CYS_SG_EVENT_V1:4WGF:A:CYS:118-:SG:I:ROP:CA,4WGF,ROP,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_69F260545AC3F0C7,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
918,COVAPIE_CYS_SG_EVENT_V1:4WVF:C:CYS:539-:SG:H:K76:C3,4WVF,K76,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_30C39507C8F1DAB8,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
919,COVAPIE_CYS_SG_EVENT_V1:4WX6:A:CYS:122-:SG:E:3VK:C27,4WX6,3VK,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
920,COVAPIE_CYS_SG_EVENT_V1:4WX6:C:CYS:122-:SG:F:3VK:C27,4WX6,3VK,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
921,COVAPIE_CYS_SG_EVENT_V1:4WX7:A:CYS:122-:SG:E:3VJ:C30,4WX7,3VJ,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
922,COVAPIE_CYS_SG_EVENT_V1:4WX7:C:CYS:122-:SG:F:3VJ:C30,4WX7,3VJ,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
923,COVAPIE_CYS_SG_EVENT_V1:4X0T:A:CYS:302-:SG:F:3W9:C13,4X0T,3W9,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
924,COVAPIE_CYS_SG_EVENT_V1:4X0T:B:CYS:302-:SG:H:3W9:C13,4X0T,3W9,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
925,COVAPIE_CYS_SG_EVENT_V1:4X0T:C:CYS:302-:SG:J:3W9:C13,4X0T,3W9,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
926,COVAPIE_CYS_SG_EVENT_V1:4X0T:D:CYS:302-:SG:L:3W9:C13,4X0T,3W9,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
927,COVAPIE_CYS_SG_EVENT_V1:4X6J:A:CYS:25-:SG:H:3Y2:C1,4X6J,3Y2,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
928,COVAPIE_CYS_SG_EVENT_V1:4XBB:A:CYS:139-:SG:B:3ZR:C31,4XBB,3ZR,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
929,COVAPIE_CYS_SG_EVENT_V1:4XBC:A:CYS:139-:SG:B:M40:C30,4XBC,M40,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
930,COVAPIE_CYS_SG_EVENT_V1:4XBD:A:CYS:139-:SG:C:M40:C30,4XBD,M40,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
931,COVAPIE_CYS_SG_EVENT_V1:4XBD:B:CYS:139-:SG:D:M40:C30,4XBD,M40,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
932,COVAPIE_CYS_SG_EVENT_V1:4XCU:A:CYS:552-:SG:C:40M:C8,4XCU,40M,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
933,COVAPIE_CYS_SG_EVENT_V1:4XTD:A:CYS:334-:SG:C:IMP:C2,4XTD,IMP,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
934,COVAPIE_CYS_SG_EVENT_V1:4XTD:B:CYS:334-:SG:D:IMP:C2,4XTD,IMP,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
935,COVAPIE_CYS_SG_EVENT_V1:4XTI:A:CYS:334-:SG:C:IMP:C2,4XTI,IMP,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
936,COVAPIE_CYS_SG_EVENT_V1:4XZ0:A:CYS:117-:SG:B:4N5:CAF,4XZ0,4N5,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
937,COVAPIE_CYS_SG_EVENT_V1:4XZ1:A:CYS:78-:SG:C:4N6:CAL,4XZ1,4N6,true,true,true,false,true,true,true,true,true,true,false,QUARANTINE_REPRESENTATION_GAP,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
938,COVAPIE_CYS_SG_EVENT_V1:4YHF:A:CYS:481-:SG:C:4C9:C1,4YHF,4C9,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_7D3E873693F39848,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
939,COVAPIE_CYS_SG_EVENT_V1:4YHF:B:CYS:481-:SG:V:4C9:C1,4YHF,4C9,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_7D3E873693F39848,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
940,COVAPIE_CYS_SG_EVENT_V1:4YQM:A:CYS:32-:SG:D:4G9:C7,4YQM,4G9,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
941,COVAPIE_CYS_SG_EVENT_V1:4YQM:B:CYS:32-:SG:F:4G9:C7,4YQM,4G9,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
942,COVAPIE_CYS_SG_EVENT_V1:4YQM:C:CYS:32-:SG:H:4G9:C7,4YQM,4G9,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
943,COVAPIE_CYS_SG_EVENT_V1:4YQU:A:CYS:32-:SG:C:4GB:C3,4YQU,4GB,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
944,COVAPIE_CYS_SG_EVENT_V1:4YQU:B:CYS:32-:SG:E:4GB:C3,4YQU,4GB,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
945,COVAPIE_CYS_SG_EVENT_V1:4YQV:A:CYS:32-:SG:D:4GG:C13,4YQV,4GG,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
946,COVAPIE_CYS_SG_EVENT_V1:4YQV:B:CYS:32-:SG:E:4GG:C13,4YQV,4GG,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
947,COVAPIE_CYS_SG_EVENT_V1:4YQV:C:CYS:32-:SG:F:4GG:C13,4YQV,4GG,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
948,COVAPIE_CYS_SG_EVENT_V1:4YRS:A:CYS:365-:SG:C:4JS:C,4YRS,4JS,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
949,COVAPIE_CYS_SG_EVENT_V1:4YRT:A:CYS:365-:SG:C:781:C9,4YRT,781,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
950,COVAPIE_CYS_SG_EVENT_V1:4Z16:A:CYS:909-:SG:E:4LH:CAP,4Z16,4LH,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_C4EFE734A5B0CF57,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
951,COVAPIE_CYS_SG_EVENT_V1:4Z16:B:CYS:909-:SG:F:4LH:CAP,4Z16,4LH,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_C4EFE734A5B0CF57,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
952,COVAPIE_CYS_SG_EVENT_V1:4Z16:C:CYS:909-:SG:G:4LH:CAP,4Z16,4LH,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_C4EFE734A5B0CF57,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
953,COVAPIE_CYS_SG_EVENT_V1:4Z16:D:CYS:909-:SG:H:4LH:CAP,4Z16,4LH,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_C4EFE734A5B0CF57,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
954,COVAPIE_CYS_SG_EVENT_V1:4ZFQ:A:CYS:360-:SG:D:DWZ:CAA,4ZFQ,DWZ,true,false,false,false,false,false,false,false,false,false,false,STRUCTURAL_EVIDENCE_INCOMPLETE,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,false,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
955,COVAPIE_CYS_SG_EVENT_V1:4ZZM:A:CYS:166-:SG:C:CQ6:C,4ZZM,CQ6,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_38C223FAB11B51EB,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
956,COVAPIE_CYS_SG_EVENT_V1:4ZZO:A:CYS:166-:SG:C:CQ3:C,4ZZO,CQ3,true,true,true,false,true,true,true,true,true,false,false,CURRENTLY_UNREVIEWED,true,COVAPIE_BULK_REVIEW_UNIT_95677C7563FC2CC0,CURRENTLY_UNREVIEWED,false,data/derived/covalent_small/covapie_bulk_cys_sg_model_usable_auto_admission_scaleup_v1/covapie_bulk_cys_sg_priority_human_review_queue_v1.csv,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
957,COVAPIE_CYS_SG_EVENT_V1:5A24:A:CYS:26-:SG:B:E64:C2,5A24,E64,true,true,true,false,true,true,true,true,true,false,false,LEAKAGE_EXISTING_GROUP_CONFLICT,false,,NOT_IN_HUMAN_REVIEW_POPULATION,false,,UNRESOLVED,,UNRESOLVED,,UNRESOLVED,false,true,false,false,false,NOT_ESTABLISHED,false,null,false,false,false,false,false,false,false,,false,false,,,FEATURE_SEMANTICS_AUDIT_REQUIRED_LATER
