scaleup_rank,canonical_event_id,selection_priority_pass,pdb_id,protein_label_asym_id,protein_auth_chain,protein_residue_name,protein_residue_number,protein_reactive_atom,ligand_component_id,ligand_instance,ligand_reactive_atom,source_dataset_count,source_record_count,source_datasets_json,source_record_ids_json
919,COVAPIE_CYS_SG_EVENT_V1:4WX6:A:CYS:122-:SG:E:3VK:C27,MULTI_SOURCE_PROVENANCE,4WX6,A,,CYS,122,SG,3VK,E,C27,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4wx6/4wx6.pdb#LINK00463"",""SOURCE_RCSB_PDB_DIRECT:4WX6:covale1""]"
920,COVAPIE_CYS_SG_EVENT_V1:4WX6:C:CYS:122-:SG:F:3VK:C27,MULTI_SOURCE_PROVENANCE,4WX6,C,,CYS,122,SG,3VK,F,C27,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4wx6/4wx6.pdb#LINK00464"",""SOURCE_RCSB_PDB_DIRECT:4WX6:covale2""]"
921,COVAPIE_CYS_SG_EVENT_V1:4WX7:A:CYS:122-:SG:E:3VJ:C30,MULTI_SOURCE_PROVENANCE,4WX7,A,,CYS,122,SG,3VJ,E,C30,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4wx7/4wx7.pdb#LINK00440"",""SOURCE_RCSB_PDB_DIRECT:4WX7:covale1""]"
922,COVAPIE_CYS_SG_EVENT_V1:4WX7:C:CYS:122-:SG:F:3VJ:C30,MULTI_SOURCE_PROVENANCE,4WX7,C,,CYS,122,SG,3VJ,F,C30,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4wx7/4wx7.pdb#LINK00441"",""SOURCE_RCSB_PDB_DIRECT:4WX7:covale2""]"
923,COVAPIE_CYS_SG_EVENT_V1:4X0T:A:CYS:302-:SG:F:3W9:C13,MULTI_SOURCE_PROVENANCE,4X0T,A,,CYS,302,SG,3W9,F,C13,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4x0t/4x0t.pdb#LINK00942"",""SOURCE_RCSB_PDB_DIRECT:4X0T:covale1""]"
924,COVAPIE_CYS_SG_EVENT_V1:4X0T:B:CYS:302-:SG:H:3W9:C13,MULTI_SOURCE_PROVENANCE,4X0T,B,,CYS,302,SG,3W9,H,C13,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4x0t/4x0t.pdb#LINK00943"",""SOURCE_RCSB_PDB_DIRECT:4X0T:covale2""]"
925,COVAPIE_CYS_SG_EVENT_V1:4X0T:C:CYS:302-:SG:J:3W9:C13,MULTI_SOURCE_PROVENANCE,4X0T,C,,CYS,302,SG,3W9,J,C13,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4x0t/4x0t.pdb#LINK00944"",""SOURCE_RCSB_PDB_DIRECT:4X0T:covale3""]"
926,COVAPIE_CYS_SG_EVENT_V1:4X0T:D:CYS:302-:SG:L:3W9:C13,MULTI_SOURCE_PROVENANCE,4X0T,D,,CYS,302,SG,3W9,L,C13,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4x0t/4x0t.pdb#LINK00945"",""SOURCE_RCSB_PDB_DIRECT:4X0T:covale4""]"
927,COVAPIE_CYS_SG_EVENT_V1:4X6J:A:CYS:25-:SG:H:3Y2:C1,MULTI_SOURCE_PROVENANCE,4X6J,A,,CYS,25,SG,3Y2,H,C1,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002687"",""SOURCE_COVPDB:CovPDB_complexes/4x6j/4x6j.pdb#LINK00429"",""SOURCE_RCSB_PDB_DIRECT:4X6J:covale1""]"
928,COVAPIE_CYS_SG_EVENT_V1:4XBB:A:CYS:139-:SG:B:3ZR:C31,MULTI_SOURCE_PROVENANCE,4XBB,A,,CYS,139,SG,3ZR,B,C31,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4xbb/4xbb.pdb#LINK00420"",""SOURCE_RCSB_PDB_DIRECT:4XBB:covale1""]"
929,COVAPIE_CYS_SG_EVENT_V1:4XBC:A:CYS:139-:SG:B:M40:C30,MULTI_SOURCE_PROVENANCE,4XBC,A,,CYS,139,SG,M40,B,C30,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4xbc/4xbc.pdb#LINK00562"",""SOURCE_RCSB_PDB_DIRECT:4XBC:covale1""]"
930,COVAPIE_CYS_SG_EVENT_V1:4XBD:A:CYS:139-:SG:C:M40:C30,MULTI_SOURCE_PROVENANCE,4XBD,A,,CYS,139,SG,M40,C,C30,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4xbd/4xbd.pdb#LINK00725"",""SOURCE_RCSB_PDB_DIRECT:4XBD:covale1""]"
931,COVAPIE_CYS_SG_EVENT_V1:4XBD:B:CYS:139-:SG:D:M40:C30,MULTI_SOURCE_PROVENANCE,4XBD,B,,CYS,139,SG,M40,D,C30,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4xbd/4xbd.pdb#LINK00726"",""SOURCE_RCSB_PDB_DIRECT:4XBD:covale2""]"
932,COVAPIE_CYS_SG_EVENT_V1:4XCU:A:CYS:552-:SG:C:40M:C8,MULTI_SOURCE_PROVENANCE,4XCU,A,,CYS,552,SG,40M,C,C8,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR003184"",""SOURCE_COVPDB:CovPDB_complexes/4xcu/4xcu.pdb#LINK00455"",""SOURCE_RCSB_PDB_DIRECT:4XCU:covale1""]"
933,COVAPIE_CYS_SG_EVENT_V1:4XTD:A:CYS:334-:SG:C:IMP:C2,MULTI_SOURCE_PROVENANCE,4XTD,A,,CYS,334,SG,IMP,C,C2,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001124"",""SOURCE_COVPDB:CovPDB_complexes/4xtd/4xtd.pdb#LINK00819"",""SOURCE_RCSB_PDB_DIRECT:4XTD:covale1""]"
934,COVAPIE_CYS_SG_EVENT_V1:4XTD:B:CYS:334-:SG:D:IMP:C2,MULTI_SOURCE_PROVENANCE,4XTD,B,,CYS,334,SG,IMP,D,C2,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001125"",""SOURCE_COVPDB:CovPDB_complexes/4xtd/4xtd.pdb#LINK00820"",""SOURCE_RCSB_PDB_DIRECT:4XTD:covale2""]"
935,COVAPIE_CYS_SG_EVENT_V1:4XTI:A:CYS:334-:SG:C:IMP:C2,MULTI_SOURCE_PROVENANCE,4XTI,A,,CYS,334,SG,IMP,C,C2,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001123"",""SOURCE_COVPDB:CovPDB_complexes/4xti/4xti.pdb#LINK00904"",""SOURCE_RCSB_PDB_DIRECT:4XTI:covale1""]"
936,COVAPIE_CYS_SG_EVENT_V1:4XZ0:A:CYS:117-:SG:B:4N5:CAF,MULTI_SOURCE_PROVENANCE,4XZ0,A,,CYS,117,SG,4N5,B,CAF,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001422"",""SOURCE_COVPDB:CovPDB_complexes/4xz0/4xz0.pdb#LINK00352"",""SOURCE_RCSB_PDB_DIRECT:4XZ0:covale1""]"
937,COVAPIE_CYS_SG_EVENT_V1:4XZ1:A:CYS:78-:SG:C:4N6:CAL,MULTI_SOURCE_PROVENANCE,4XZ1,A,,CYS,78,SG,4N6,C,CAL,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001430"",""SOURCE_RCSB_PDB_DIRECT:4XZ1:covale1""]"
938,COVAPIE_CYS_SG_EVENT_V1:4YHF:A:CYS:481-:SG:C:4C9:C1,MULTI_SOURCE_PROVENANCE,4YHF,A,,CYS,481,SG,4C9,C,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4yhf/4yhf.pdb#LINK00848"",""SOURCE_RCSB_PDB_DIRECT:4YHF:covale1""]"
939,COVAPIE_CYS_SG_EVENT_V1:4YHF:B:CYS:481-:SG:V:4C9:C1,MULTI_SOURCE_PROVENANCE,4YHF,B,,CYS,481,SG,4C9,V,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4yhf/4yhf.pdb#LINK00858"",""SOURCE_RCSB_PDB_DIRECT:4YHF:covale2""]"
940,COVAPIE_CYS_SG_EVENT_V1:4YQM:A:CYS:32-:SG:D:4G9:C7,MULTI_SOURCE_PROVENANCE,4YQM,A,,CYS,32,SG,4G9,D,C7,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002708"",""SOURCE_RCSB_PDB_DIRECT:4YQM:covale1""]"
941,COVAPIE_CYS_SG_EVENT_V1:4YQM:B:CYS:32-:SG:F:4G9:C7,MULTI_SOURCE_PROVENANCE,4YQM,B,,CYS,32,SG,4G9,F,C7,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002709"",""SOURCE_RCSB_PDB_DIRECT:4YQM:covale2""]"
942,COVAPIE_CYS_SG_EVENT_V1:4YQM:C:CYS:32-:SG:H:4G9:C7,MULTI_SOURCE_PROVENANCE,4YQM,C,,CYS,32,SG,4G9,H,C7,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002710"",""SOURCE_RCSB_PDB_DIRECT:4YQM:covale3""]"
943,COVAPIE_CYS_SG_EVENT_V1:4YQU:A:CYS:32-:SG:C:4GB:C3,MULTI_SOURCE_PROVENANCE,4YQU,A,,CYS,32,SG,4GB,C,C3,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002699"",""SOURCE_COVPDB:CovPDB_complexes/4yqu/4yqu.pdb#LINK00476"",""SOURCE_RCSB_PDB_DIRECT:4YQU:covale1""]"
944,COVAPIE_CYS_SG_EVENT_V1:4YQU:B:CYS:32-:SG:E:4GB:C3,MULTI_SOURCE_PROVENANCE,4YQU,B,,CYS,32,SG,4GB,E,C3,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002700"",""SOURCE_COVPDB:CovPDB_complexes/4yqu/4yqu.pdb#LINK00477"",""SOURCE_RCSB_PDB_DIRECT:4YQU:covale2""]"
945,COVAPIE_CYS_SG_EVENT_V1:4YQV:A:CYS:32-:SG:D:4GG:C13,MULTI_SOURCE_PROVENANCE,4YQV,A,,CYS,32,SG,4GG,D,C13,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002711"",""SOURCE_RCSB_PDB_DIRECT:4YQV:covale1""]"
946,COVAPIE_CYS_SG_EVENT_V1:4YQV:B:CYS:32-:SG:E:4GG:C13,MULTI_SOURCE_PROVENANCE,4YQV,B,,CYS,32,SG,4GG,E,C13,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002712"",""SOURCE_RCSB_PDB_DIRECT:4YQV:covale2""]"
947,COVAPIE_CYS_SG_EVENT_V1:4YQV:C:CYS:32-:SG:F:4GG:C13,MULTI_SOURCE_PROVENANCE,4YQV,C,,CYS,32,SG,4GG,F,C13,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002713"",""SOURCE_RCSB_PDB_DIRECT:4YQV:covale3""]"
948,COVAPIE_CYS_SG_EVENT_V1:4YRS:A:CYS:365-:SG:C:4JS:C,MULTI_SOURCE_PROVENANCE,4YRS,A,,CYS,365,SG,4JS,C,C,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000489"",""SOURCE_RCSB_PDB_DIRECT:4YRS:covale1""]"
949,COVAPIE_CYS_SG_EVENT_V1:4YRT:A:CYS:365-:SG:C:781:C9,MULTI_SOURCE_PROVENANCE,4YRT,A,,CYS,365,SG,781,C,C9,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000488"",""SOURCE_COVPDB:CovPDB_complexes/4yrt/4yrt.pdb#LINK00525"",""SOURCE_RCSB_PDB_DIRECT:4YRT:covale1""]"
950,COVAPIE_CYS_SG_EVENT_V1:4Z16:A:CYS:909-:SG:E:4LH:CAP,MULTI_SOURCE_PROVENANCE,4Z16,A,,CYS,909,SG,4LH,E,CAP,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000976"",""SOURCE_RCSB_PDB_DIRECT:4Z16:covale1""]"
951,COVAPIE_CYS_SG_EVENT_V1:4Z16:B:CYS:909-:SG:F:4LH:CAP,MULTI_SOURCE_PROVENANCE,4Z16,B,,CYS,909,SG,4LH,F,CAP,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000977"",""SOURCE_RCSB_PDB_DIRECT:4Z16:covale5""]"
952,COVAPIE_CYS_SG_EVENT_V1:4Z16:C:CYS:909-:SG:G:4LH:CAP,MULTI_SOURCE_PROVENANCE,4Z16,C,,CYS,909,SG,4LH,G,CAP,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000978"",""SOURCE_RCSB_PDB_DIRECT:4Z16:covale9""]"
953,COVAPIE_CYS_SG_EVENT_V1:4Z16:D:CYS:909-:SG:H:4LH:CAP,MULTI_SOURCE_PROVENANCE,4Z16,D,,CYS,909,SG,4LH,H,CAP,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000979"",""SOURCE_RCSB_PDB_DIRECT:4Z16:covale13""]"
954,COVAPIE_CYS_SG_EVENT_V1:4ZFQ:A:CYS:360-:SG:D:DWZ:CAA,MULTI_SOURCE_PROVENANCE,4ZFQ,A,,CYS,360,SG,DWZ,D,CAA,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001494"",""SOURCE_RCSB_PDB_DIRECT:4ZFQ:covale1""]"
955,COVAPIE_CYS_SG_EVENT_V1:4ZZM:A:CYS:166-:SG:C:CQ6:C,MULTI_SOURCE_PROVENANCE,4ZZM,A,,CYS,166,SG,CQ6,C,C,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4zzm/4zzm.pdb#LINK00413"",""SOURCE_RCSB_PDB_DIRECT:4ZZM:covale3""]"
956,COVAPIE_CYS_SG_EVENT_V1:4ZZO:A:CYS:166-:SG:C:CQ3:C,MULTI_SOURCE_PROVENANCE,4ZZO,A,,CYS,166,SG,CQ3,C,C,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/4zzo/4zzo.pdb#LINK00427"",""SOURCE_RCSB_PDB_DIRECT:4ZZO:covale3""]"
957,COVAPIE_CYS_SG_EVENT_V1:5A24:A:CYS:26-:SG:B:E64:C2,MULTI_SOURCE_PROVENANCE,5A24,A,,CYS,26,SG,E64,B,C2,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001932"",""SOURCE_COVPDB:CovPDB_complexes/5a24/5a24.pdb#LINK00468"",""SOURCE_RCSB_PDB_DIRECT:5A24:covale1""]"
958,COVAPIE_CYS_SG_EVENT_V1:5A2D:A:CYS:450-:SG:E:CHT:C4,MULTI_SOURCE_PROVENANCE,5A2D,A,,CYS,450,SG,CHT,E,C4,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001929"",""SOURCE_RCSB_PDB_DIRECT:5A2D:covale1""]"
959,COVAPIE_CYS_SG_EVENT_V1:5A2D:B:CYS:450-:SG:H:CHT:C4,MULTI_SOURCE_PROVENANCE,5A2D,B,,CYS,450,SG,CHT,H,C4,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR001930"",""SOURCE_RCSB_PDB_DIRECT:5A2D:covale2""]"
960,COVAPIE_CYS_SG_EVENT_V1:5AC0:A:CYS:301-:SG:D:K9P:C8,MULTI_SOURCE_PROVENANCE,5AC0,A,,CYS,301,SG,K9P,D,C8,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000306"",""SOURCE_COVPDB:CovPDB_complexes/5ac0/5ac0.pdb#LINK00633"",""SOURCE_RCSB_PDB_DIRECT:5AC0:covale1""]"
961,COVAPIE_CYS_SG_EVENT_V1:5AC0:B:CYS:301-:SG:G:K9P:C8,MULTI_SOURCE_PROVENANCE,5AC0,B,,CYS,301,SG,K9P,G,C8,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000307"",""SOURCE_COVPDB:CovPDB_complexes/5ac0/5ac0.pdb#LINK00640"",""SOURCE_RCSB_PDB_DIRECT:5AC0:covale2""]"
962,COVAPIE_CYS_SG_EVENT_V1:5AC1:B:CYS:301-:SG:H:K9P:C8,MULTI_SOURCE_PROVENANCE,5AC1,B,,CYS,301,SG,K9P,H,C8,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000304"",""SOURCE_COVPDB:CovPDB_complexes/5ac1/5ac1.pdb#LINK00940"",""SOURCE_RCSB_PDB_DIRECT:5AC1:covale1""]"
963,COVAPIE_CYS_SG_EVENT_V1:5AC1:C:CYS:301-:SG:K:K9P:C8,MULTI_SOURCE_PROVENANCE,5AC1,C,,CYS,301,SG,K9P,K,C8,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000305"",""SOURCE_COVPDB:CovPDB_complexes/5ac1/5ac1.pdb#LINK00941"",""SOURCE_RCSB_PDB_DIRECT:5AC1:covale2""]"
964,COVAPIE_CYS_SG_EVENT_V1:5AC2:A:CYS:302-:SG:B:K9P:C8,MULTI_SOURCE_PROVENANCE,5AC2,A,,CYS,302,SG,K9P,B,C8,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000310"",""SOURCE_COVPDB:CovPDB_complexes/5ac2/5ac2.pdb#LINK00578"",""SOURCE_RCSB_PDB_DIRECT:5AC2:covale1""]"
965,COVAPIE_CYS_SG_EVENT_V1:5ACB:C:CYS:1039-:SG:E:5I1:CBL,MULTI_SOURCE_PROVENANCE,5ACB,C,,CYS,1039,SG,5I1,E,CBL,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000308"",""SOURCE_RCSB_PDB_DIRECT:5ACB:covale3""]"
966,COVAPIE_CYS_SG_EVENT_V1:5ACB:D:CYS:1039-:SG:F:5I1:CBL,MULTI_SOURCE_PROVENANCE,5ACB,D,,CYS,1039,SG,5I1,F,CBL,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR000309"",""SOURCE_RCSB_PDB_DIRECT:5ACB:covale6""]"
967,COVAPIE_CYS_SG_EVENT_V1:5ARB:A:CYS:217-:SG:F:EI3:C1,MULTI_SOURCE_PROVENANCE,5ARB,A,,CYS,217,SG,EI3,F,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/5arb/5arb.pdb#LINK00489"",""SOURCE_RCSB_PDB_DIRECT:5ARB:covale1""]"
968,COVAPIE_CYS_SG_EVENT_V1:5ARC:A:CYS:217-:SG:C:EI3:C1,MULTI_SOURCE_PROVENANCE,5ARC,A,,CYS,217,SG,EI3,C,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/5arc/5arc.pdb#LINK00453"",""SOURCE_RCSB_PDB_DIRECT:5ARC:covale1""]"
969,COVAPIE_CYS_SG_EVENT_V1:5ARD:A:CYS:217-:SG:E:EI3:C1,MULTI_SOURCE_PROVENANCE,5ARD,A,,CYS,217,SG,EI3,E,C1,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/5ard/5ard.pdb#LINK00425"",""SOURCE_RCSB_PDB_DIRECT:5ARD:covale1""]"
970,COVAPIE_CYS_SG_EVENT_V1:5AXS:A:CYS:119-:SG:B:4LF:C4,MULTI_SOURCE_PROVENANCE,5AXS,A,,CYS,119,SG,4LF,B,C4,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/5axs/5axs.pdb#LINK00955"",""SOURCE_RCSB_PDB_DIRECT:5AXS:covale1""]"
971,COVAPIE_CYS_SG_EVENT_V1:5AZP:A:CYS:1-:SG:D:3PK:CG3,MULTI_SOURCE_PROVENANCE,5AZP,A,,CYS,1,SG,3PK,D,CG3,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/5azp/5azp.pdb#LINK01182"",""SOURCE_RCSB_PDB_DIRECT:5AZP:covale1""]"
972,COVAPIE_CYS_SG_EVENT_V1:5AZP:C:CYS:1-:SG:LA:3PK:CG3,MULTI_SOURCE_PROVENANCE,5AZP,C,,CYS,1,SG,3PK,LA,CG3,2,2,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVPDB:CovPDB_complexes/5azp/5azp.pdb#LINK01184"",""SOURCE_RCSB_PDB_DIRECT:5AZP:covale3""]"
973,COVAPIE_CYS_SG_EVENT_V1:5AZT:A:CYS:275-:SG:D:4M5:C15,MULTI_SOURCE_PROVENANCE,5AZT,A,,CYS,275,SG,4M5,D,C15,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002820"",""SOURCE_RCSB_PDB_DIRECT:5AZT:covale1""]"
974,COVAPIE_CYS_SG_EVENT_V1:5AZT:B:CYS:275-:SG:E:4M5:C15,MULTI_SOURCE_PROVENANCE,5AZT,B,,CYS,275,SG,4M5,E,C15,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002821"",""SOURCE_RCSB_PDB_DIRECT:5AZT:covale2""]"
975,COVAPIE_CYS_SG_EVENT_V1:5AZV:A:CYS:285-:SG:C:4M5:C15,MULTI_SOURCE_PROVENANCE,5AZV,A,,CYS,285,SG,4M5,C,C15,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002826"",""SOURCE_RCSB_PDB_DIRECT:5AZV:covale1""]"
976,COVAPIE_CYS_SG_EVENT_V1:5AZV:B:CYS:285-:SG:D:4M5:C15,MULTI_SOURCE_PROVENANCE,5AZV,B,,CYS,285,SG,4M5,D,C15,2,2,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002827"",""SOURCE_RCSB_PDB_DIRECT:5AZV:covale2""]"
977,COVAPIE_CYS_SG_EVENT_V1:5C1U:A:CYS:147-:SG:C:GHV:C27,MULTI_SOURCE_PROVENANCE,5C1U,A,,CYS,147,SG,GHV,C,C27,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002350"",""SOURCE_COVPDB:CovPDB_complexes/5c1u/5c1u.pdb#LINK00520"",""SOURCE_RCSB_PDB_DIRECT:5C1U:covale1""]"
978,COVAPIE_CYS_SG_EVENT_V1:5C1U:B:CYS:147-:SG:D:GHV:C27,MULTI_SOURCE_PROVENANCE,5C1U,B,,CYS,147,SG,GHV,D,C27,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002351"",""SOURCE_COVPDB:CovPDB_complexes/5c1u/5c1u.pdb#LINK00521"",""SOURCE_RCSB_PDB_DIRECT:5C1U:covale2""]"
979,COVAPIE_CYS_SG_EVENT_V1:5C1X:A:CYS:147-:SG:C:GHX:C27,MULTI_SOURCE_PROVENANCE,5C1X,A,,CYS,147,SG,GHX,C,C27,3,3,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]","[""SOURCE_COVBINDERINPDB:CBR002337"",""SOURCE_COVPDB:CovPDB_complexes/5c1x/5c1x.pdb#LINK00464"",""SOURCE_RCSB_PDB_DIRECT:5C1X:covale1""]"
